PaperID,id,title,abstract,year
183,1283,"Classifier-Guided Sampling for Discrete Variable, Discontinuous Design Space Exploration","Estimation of density algorithms (EDAs) have been developed for optimization of discrete, continuous, or mixed discrete and continuous simulation-based design problems. EDAs construct a probability distribution on the set of highest performing designs and sample the distribution for the next generation of solutions. In previous work, the authors have demonstrated how classifier-guided sampling can also be used for discrete variable, discontinuous design space exploration. In this paper we develop the rationale for using classifier-guided sampling as a simple step beyond EDAs that not only improves the characterization of the highest performing designs but also identifies the poorly performing designs and exploits that information for faster convergence to optimal solutions. The resulting method is novel in its use of Bayesian priors to model the inherent uncertainty in a probability distribution that is based on a limited number of samples from the design space. The new classifier-guided method is applied to several example problems and convergence rates are presented that compare favorably to random search and a basic EDA implementation.",2013
184,1284,A Data Mining Trajectory Clustering Methodology for Modeling Indoor Design Space Utilization,"Traditionally, understanding indoor space utilization in a typical design setting has been based on observation methodologies, where researchers document team interactions, space utilization and design activities using qualitative observation techniques. The authors of this paper propose a data mining driven methodology aimed at modeling the utilization of indoor design spaces using trajectory pattern data. Using indoor Radio-frequency identification (RFID) technology, researchers are able to collect trajectory data which can then be used to quantify the distribution of space usage patterns over time and predict future regions of interest. The proposed methodology consists of two phases: i) trajectory partitioning and ii) line segment clustering. For the first phase, trajectories are partitioned into line segments, based on unique user characteristics. In the second phase, a data mining clustering algorithm is employed to group line segments into different clusters based on a distance function. Since individual trajectories may exhibit similar movement patterns, the proposed methodology can help designers better understand how design spaces are utilized and how team dynamics evolve over time, depending on the specific design task being executed. A 3,500 square foot design space was used for the semester long study that included design teams supervised by teaching assistants. The results provide insight into the underutilization of certain regions of the design space and proposes directions towards an optimal design space methodology.",2013
185,1285,A Z-Score-Based Method to Synthesize Anthropometric Datasets for Global User Populations,"Globalized marketplaces are necessitating the consideration of the needs of users from a variety of national and international regions. Relevant body dimensions are known to play a key role in influencing users’ physical interactions with products. The main challenge in designing these products is the unavailability of comprehensive anthropometric databases for detailed analyses and decision-making. This paper presents a new method to this end. Z-scores are computed for each body measure of every individual in a reference population; this can be any population for which a comprehensive database is available. Next, descriptive statistical information (e.g., means, standard deviations, by-percentile values) from numerous studies and surveys are used to estimate distributions of the required body dimensions. Finally, the z-score values from the reference population are utilized to sample from the aforementioned distributions in order to synthesize the requisite virtual target population of users. The z-score method is demonstrated in the context of two existing populations: U.S. military in the late 1980s (ANSUR) and Japanese youth from the early 1990s. Despite certain stated limitations, which are topics of future work in this line of research, the method is shown to be accurate, easy-to-apply, and robust in terms of underlying assumptions.",2013
186,1286,Building of Usage Scenarios Space for Investigating the Fall Situations of the Elderly People,"Assessing the number of users defined by a set of specific usage attributes in a given usage contextual situation is not always an obvious task in a market segmentation process. Although new approaches in design and marketing seem to be more sensitive to the adequacy of a design concept with the usage scenarios, these methods do not systematically consider the various usage situations. The present article puts forward a methodology intending to build a usage scenarios space in which the input data is thoroughly collected and validated. This methodology is applied to the complex and multifactorial issue of falls among the elderly in the Metropolitan France. In this paper, numerous medical publications have been made to study influential factors of fall situations. However, even solution providers for fall prevention and teleassistance ignore the real situational coverage of their solutions. As a result, “usage scenarios space” is built using an appropriate segmentation of usage contexts (here, fall situations) and user characteristics. These data are used for a design oracle to predict (simulate) the various and multiple usage scenarios.",2013
187,1287,Computer-Aided Customized Shape Design of an N95 Filtering Facepiece Respirator,"A respirator protects its user by sealing the user’s face and filtering hazardous particles from environment. However, faceseal leakages of users-respirators always happen. First, this study investigated a computer-aided technique for designing a well fitted N95 filtering facepiece respirator (FFR) for a subject. The customized N95 FFR includes a customized contact area, a center filtering area, two straps and a nasal clip. Five base contact areas of National Institution for Occupational Safety and Health (NIOSH) headforms were created and the customized contact area was modeled using the mapping relationship between the subject and a NIOSH headform. The center filtering area was designed by considering constraints of N95 FFR shape. Second, this study used simulation-based approaches, including the FE method and computational fluid dynamics (CFD) method, to assess the performance of the customized N95 FFR on the subject. The contact pressure and the faceseal leakage from the subject-customized N95 FFR combination were compared with the results from the subject-existing N95 FFRs combinations. The comparison showed that the customized N95 FFR provided the subject an optimized contact pressure distribution and no faceseal leakage.",2013
188,1288,Potential Methods for Prediction of Onset of Slip in Gait During the Transition From Double Support to Single Support,"This paper investigates two methods for the prediction of onset of slip in gait during the transition from single support to double support. The first method employs an optimization-based gait prediction simulation to determine the threshold of walking velocity that results in stable gait for one stride length and one subject. In order to determine the threshold, the simulation is carried out with progressively increasing walking velocities (initial conditions) until the gait becomes unstable. The zero moment point (ZMP) and support region are employed as criteria for stable gait, i.e. as long as the ZMP remains within the support region throughout the duration of gait, the gait is said to be stable. The second method employs a probabilistic simulation to predict the likelihood of slip, where the likelihood of slip is related to the available and required friction for gait.",2013
189,1289,Cognitive-Based Terminal State Prediction for Human Motion Planning,"Every day, people are presented with tasks that are completed with very little mechanical effort such as turning a door knob, turning a screw driver, and grabbing a cup to move it to a new location and/or orientation. These tasks are often overlooked in the mechanical study of human movement due to the fact they carry with them very little biomechanical costs or effort. However, from a cognitive standpoint, these tasks carry high complexity. For example, the simple task of grabbing a cup and flipping it over is very easy mechanically and can be effortlessly achieved by a two year old. However, it is impossible to predict or simulate this motion without major intervention in the form of explicit constraints defining the task. The model itself cannot decide in which orientation the hand should assume in order to grasp the object. Also, it cannot decide where on the object the hand should be placed. These aspects must be assumed by the researcher and constrained in the formulation. In other words, digital human models, such as optimization-based motion prediction models, are unable to plan actions. This implies that for each task, a unique optimization formulation is needed in order to predict the motion/posture needed to complete each task. This paper presents a new method for task planning prediction within optimization based posture and motion prediction. It provides a new single optimization formulation that allows for the prediction of multiple unique manual manipulation tasks. The method is based on observations made from experimental studies on cognitive motor planning.",2013
190,1290,Hierarchical Bayesian Parameter Estimation for Modeling and Analysis of User Affective Influence,"Traditional user experience (UX) models are mostly qualitative in terms of its measurement and structure. This paper proposes a quantitative UX model based on cumulative prospect theory. It takes a decision making perspective between two alternative design profiles. However, affective elements are well-known to have influence on human decision making, the prevailing computational models for analyzing and simulating human perception on UX are mainly cognition-based models. In order to incorporate both affective and cognitive factors in the decision making process, we manipulate the parameters involved in the cumulative prospect model to show the affective influence. Specifically, three different affective states are induced to shape the model parameters. A hierarchical Bayesian model with a technique called Markov chain Monte Carlo is used to estimate the parameters. A case study of aircraft cabin interior design is illustrated to show the proposed methodology.",2013
191,1291,Reconstructing Humans’ Hand Motion: Preliminary Results and Applications in the Design of Mechanical Fingers for Anthropomorphic Tasks,"This paper reports the development of a low-cost sensor-based glove device using commercially available components that can be used to obtain position, velocity and acceleration data for individual fingers of the hand. Optical tracking of the human hand and finger motion is a challenging task due to the large number of degrees of freedom (DOFs) packed in a relatively small space. We propose methods to simplify the hand motion capture by utilizing accelerometers and adopting a reduced marker protocol.",2013
192,1292,Pareto Front Identification via Objective Vector Jacobian Matrix Singularity,This paper presents a method to identify the exact Pareto front for a multi-objective optimization problem. The developed technique addresses the identification of the Pareto frontier in the cost space and the Pareto set in the design space for both constrained and unconstrained optimization problems. The proposed approach identifies a ,2013
193,1293,Multi-Objective Robust Optimization Using Differential Evolution and Sequential Quadratic Programming,"Multi-Objective Robust Optimization (MORO) can find Pareto solutions to multi-objective engineering problems while keeping the variation of the solutions being within an acceptable range when parameters vary. While the literature reports on many techniques in MORO, few papers focus on the implementation of Multi-Objective Differential Evolution (MODE) for robust optimization and the performance improvement of solutions. In this paper, MODE is first modified and implemented for robust optimization, formulating a new MODE-RO algorithm. To improve the solutions’ quality of MODE-RO, a new hybrid MODE-SQP-RO algorithm is further proposed, where Sequential Quadratic Programming (SQP) is incorporated to enhance the local search. In the hybrid algorithm, two criteria, indicating the convergence speed of MODE-RO and the switch between MODE and SQP are proposed respectively. One numerical and one engineering examples are tested to demonstrate the applicability and performance of the proposed algorithms. The results show that MODE-RO is effective in solving Multi-Objective Robust Optimization problems; while on the average, MODE-SQP-RO significantly improves the quality of robust solutions with comparable numbers of function evaluations.",2013
194,1294,Robustness Against Large Variations in Multi-Objective Optimization Problems,"In the presence of multiple optimal solutions in multi-modal optimization problems and in multi-objective optimization problems, the designer may be interested in the robustness of those solutions to make a decision. Here, the robustness is related to the sensitivity of the performance functions to uncertainties. The uncertainty sources include the uncertainties in the design variables, in the design environment parameters, in the model of objective functions and in the designer’s preference. There exist many robustness indices in the literature that deal with small variations in the design variables and design environment parameters, but few robustness indices consider large variations. In this paper, a new robustness index is introduced to deal with large variations in the design environment parameters. The proposed index is bounded between zero and one, and measures the probability of a solution to be optimal with respect to the values of the design environment parameters. The larger the robustness index, the more robust the solution with regard to large variations in the design environment parameters. Finally, two illustrative examples are given to highlight the contributions of this paper.",2013
195,1295,Sensitivity Analysis in Quantified Interval Constraint Satisfaction Problems,"Interval is an alternative to probability distribution in quantifying epistemic uncertainty for reliability analysis when there is a lack of data to fit a distribution with good confidence. It only requires the information of lower and upper bounds. The propagation of uncertainty is analyzed by solving interval-valued constraint satisfaction problems (CSPs). By introducing logic quantifiers, quantified constraint satisfaction problems (QCSPs) can capture more semantics and engineering intent than CSPs. Sensitivity analysis (SA) takes into account of variations associated with the structure and parameters of interval constraints to study to which extent they affect the output. In this paper, a global SA method is developed for QCSPs, where the effects of quantifiers and interval ranges on the constraints are analyzed based on several proposed metrics, which indicate the levels of indeterminacy for inputs and outputs as well as unsatisfiability of constraints. Two vehicle design problems are used to demonstrate the proposed approach.",2013
196,1296,Multi-Objective Optimization of a Disc Brake System by Using SPEA2 and RBFN,"Many engineering design optimization problems involve multiple conflicting objectives, which today often are obtained by computational expensive finite element simulations. Evolutionary multi-objective optimization (EMO) methods based on surrogate modeling is one approach of solving this class of problems. In this paper, multi-objective optimization of a disc brake system to a heavy truck by using EMO and radial basis function networks (RBFN) is presented. Three conflicting objectives are considered. These are: 1) minimizing the maximum temperature of the disc brake, 2) maximizing the brake energy of the system and 3) minimizing the mass of the back plate of the brake pad. An iterative Latin hypercube sampling method is used to construct the design of experiments (DoE) for the design variables. Next, thermo-mechanical finite element analysis of the disc brake, including frictional heating between the pad and the disc, is performed in order to determine the values of the first two objectives for the DoE. Surrogate models for the maximum temperature and the brake energy are created using RBFN with polynomial biases. Different radial basis functions are compared using statistical errors and cross validation errors (PRESS) to evaluate the accuracy of the surrogate models and to select the most accurate radial basis function. The multi-objective optimization problem is then solved by employing EMO using the strength Pareto evolutionary algorithm (SPEA2). Finally, the Pareto fronts generated by the proposed methodology are presented and discussed.",2013
197,1297,Optimization Algorithms and ODE’s in MDO,"There is a need for a stronger theoretical understanding of Multidisciplinary Design Optimization (MDO) within the field. Having developed a differential geometry framework in response to this need, we consider how standard optimization algorithms can be modeled using systems of ordinary differential equations (ODEs) while also reviewing optimization algorithms which have been derived from ODE solution methods. We then use some of the framework’s tools to show how our resultant systems of ODEs can be analyzed and their behaviour quantitatively evaluated. In doing so, we demonstrate the power and scope of our differential geometry framework, we provide new tools for analyzing MDO systems and their behaviour, and we suggest hitherto neglected optimization methods which may prove particularly useful within the MDO context.",2013
198,1298,Integrated Design and Multi-Objective Optimization of a Single Stage Heat-Pump Turbocompressor,"Small scale turbomachines in domestic heat pumps reach high efficiency and provide oil-free solutions which improve heat-exchanger performance and offer major advantages in the design of advanced thermodynamic cycles. An appropriate turbocompressor for domestic air based heat pumps requires the ability to operate on a wide range of inlet pressure, pressure ratios and mass flows, confronting the designer with the necessity to compromise between range and efficiency. Further the design of small-scale direct driven turbomachines is a complex and interdisciplinary task. Textbook design procedures propose to split such systems into subcomponents and to design and optimize each element individually. This common procedure, however, tends to neglect the interactions between the different components leading to suboptimal solutions. The authors propose an approach based on the integrated philosophy for designing and optimizing gas bearing supported, direct driven turbocompressors for applications with challenging requirements with regards to operation range and efficiency. Using previously validated reduced order models for the different components an integrated model of the compressor is implemented and the optimum system found via multi-objective optimization. It is shown that compared to standard design procedure the integrated approach yields an increase of the seasonal compressor efficiency of more than 12 points. Further a design optimization based sensitivity analysis allows to investigate the influence of design constraints determined prior to optimization such as impeller surface roughness, rotor material and impeller force. A relaxation of these constrains yields additional room for improvement. Reduced impeller force improves efficiency due to a smaller thrust bearing mainly, whereas a lighter rotor material improves rotordynamic performance. A hydraulically smoother impeller surface improves the overall efficiency considerably by reducing aerodynamic losses. A combination of the relaxation of the 3 design constraints yields an additional improvement of 6 points compared to the original optimization process. The integrated design and optimization procedure implemented in the case of a complex design problem thus clearly shows its advantages compared to traditional design methods by allowing a truly exhaustive search for optimum solutions throughout the complete design space. It can be used for both design optimization and for design analysis.",2013
199,1299,A Deterministic and Probabilistic Approach for Robust Optimal Design of a 6-DOF Haptic Device,"This work suggests a two-stage approach for robust optimal design of 6-DOF haptic devices based on a sequence of deterministic and probabilistic analyses with a multi-objective genetic algorithm and the Monte-Carlo method. The presented model-based design robust optimization approach consider simultaneously the kinematic, dynamic, and kinetostatic characteristics of the device in both a constant and a dexterous workspace in order to find a set of optimal design parameter values for structural configuration and dimensioning. Design evaluation is carried out based on local and global indices, like workspace volume, quasi-static torque requirements for the actuators, kinematic isotropy, dynamic isotropy, stiffness isotropy, and natural frequencies of the device. These indices were defined based on focused kinematic, dynamic, and stiffness models. A novel procedure to evaluate local indices at a singularity-free point in the dexterous workspace is presented. The deterministic optimization approach neglects the effects from variations of design variables, e.g. due to tolerances. A Monte-Carlo simulation was carried out to obtain the response variation of the design indices when independent design parameters are simultaneously regarded as uncertain variables. It has been observed that numerical evaluation of performance indices depends of the type of workspace used during optimization. To verify the effectiveness of the proposed procedure, the performance indices were evaluated and compared in constant orientation and in dexterous workspace.",2013
200,1300,Using a Goal-Switching Selection Operator in Multi-Objective Genetic Algorithm Optimization Problems,"This paper demonstrates how solution quality for multiobjective optimization problems can be improved by altering the selection phase of a multiobjective genetic algorithm. Rather than the traditional roulette selection used in algorithms like NSGA-II, this paper adds a goal switching technique to the selection operator. Goal switching in this context represents the rotation of the selection operator among a problem’s various objective functions to increase search diversity. This rotation can be specified over a set period of generations, evaluations, CPU time, or other factors defined by the designer. This technique is tested using a set period of generations before switching occurs, with only one objective considered at a time. Two test cases are explored, the first as identified in the Congress on Evolutionary Computation (CEC) 2009 special session and the second a case study concerning the market-driven design of a MP3 player product line. These problems were chosen because the first test case’s Pareto frontier is continuous and concave while being relatively easy to find. The second Pareto frontier is more difficult to obtain and the problem’s design space is significantly more complex. Selection operators of roulette and roulette with goal switching were tested with 3 to 7 design variables for the CEC 09 problem, and 81 design variables for the MP3 player problem. Results show that goal switching improves the number of Pareto frontier points found and can also lead to improvements in hypervolume and/or mean time to convergence.",2013
201,1301,Examining the Impact of Aggregated Design Impulses on Process Architecture in Distributed Design,"During the design of complex systems, a design process may be subjected to stochastic inputs, interruptions, and changes. These design impulses can have a significant impact on the transient response and converged equilibrium for the design system. We distinguish this research by focusing on the interactions between local and architectural impulses in the form of designer mistakes and dissolution, division, and combination impulses, respectively. We find that local impulses tend to slow convergence but systems subjected to dissolution/division impulses still favor parallel arrangements. The strategy to mitigate combination impulses is unaffected by the presence of local impulses.",2013
202,1302,Linking 10 Years of Modular Design Research: Alternative Methods and Tool Chain Sequences to Support Product Platform Design,"Modular product platforms have been shown to provide substantial cost and time savings while still allowing companies to offer a variety of products. As a result, a multitude of product platform methods have been developed over the last decade within the design research community. However, comparison and integration of suitable methods is difficult since the methods have, for the most part, been developed in isolation from one another. In reviewing the literature in modularity and product platforms, we create a generic set of twelve platform design activities. We then examine a set of product platform development processes used at several different companies, and from this form a generic sequence of the activities. We then associate the various developed methods to the sequence, thereby enabling the chaining together of the various modular and platform design methods developed by the community.",2013
203,1303,An Approach for Managing Engineering Changes in Product Families,Product development is characterized by continuous updating of existing solutions in order to cope with new market requirements. Families of product variants are used to satisfy the needs of new potential customers and penetrate new market niches.,2013
204,1304,Comprehensive Product Platform Planning (CP,"The development of products with a modular structure, where the constituent modules could be derived from a set of common platforms to suit different market niches, provides unique engineering and economic advantages. However, the quantitative design of such modular product platforms could become significantly challenging for complex products. The Comprehensive Product Platform Planning (CP",2013
205,1305,A Concept Selection Framework for Early Sorting of Reconfigurable System Designs,"A seven-step framework for sorting proposed concepts of system changes / reconfigurations is presented that seeks to characterize the overall ramifications on system architecture. This framework is intended for use immediately following a concept generation phase. The framework uses three simple questions: “What level of the system design does this concept apply to?” “What levels of the system design does the concept impact?” and “What is the severity of this impact?” A flowchart leads the designer through these questions and assigns each concept a classification from one to five based on the answers. Class one concepts have little to no impact on the rest of the system architecture. They can be included with little fear of massive change propagation and system redesign. Class five concepts carry large changes to system architecture and therefore should be included only if they can be shown to be highly beneficial, or if there remains enough design freedom such that the cost of changing the system architecture is minimal. Meanwhile, class five concepts are likely to have much higher potential to create revolutionary design. A case study is used to demonstrate the application of the sorting framework in the context of a Mars rover mission. Several example concepts are provided to illustrate key insights from the case study. Convergence of the framework is explored by comparing the authors’ results to a second test done by a new design team.",2013
206,1306,Green Profit Maximization Through Joint Pricing and Production Planning of New and Remanufactured Products,"To achieve “green profit” in their business, manufacturers who produce both new and remanufactured products must optimize their pricing and production decisions simultaneously. They must determine the buy-back price and take-back quantity of end-of-life products as well as the selling prices and production quantities of new and remanufactured products. With an aim to assist in optimal pricing and production planning, this paper presents a mixed-integer programming model that optimizes the three prices (of buyback, new and remanufactured products) and the corresponding production plan simultaneously. The model considers the two conflicting objectives of maximizing economic profitability and maximizing environmental impact saving. The model helps address potential barriers to remanufacturing, which include limited economic, and/or environmental sustainability of remanufacturing, imbalance between the supply of end-of-life products and the market demand for remanufactured products, and cannibalization of the sales of new products. The developed model is illustrated with an example of engine water pump.",2013
207,1307,Product-Service Integration for the Sustainable Publishing Process,"Publishing is the process of developing and producing content for distribution to the public. In the past, the publishing process heavily relies on printing as the method of content production. This causes voracious consumption and waste of natural resources. In today’s sweeping trend of digitization that is featured by the increasing popularity of various smart devices, the publishing process is undergoing a profound transition from the traditional printing-reliant publishing model to the new digital publishing model. Such a transition brings great opportunities for the publishing process to achieve better sustainability by evolving towards a product service system. This paper intends to advance the publishing process from the product service integration perspective. Above all, a general product-service integration framework is developed to describe the interdependent relationships among key stakeholders and elements in the publishing value chain. Furthermore, several specific publishing PSS are discussed. Finally, these publishing PSS are evaluated and compared from the value creation perspective.",2013
208,1308,A Product-Service System Model for Identifying Design Factors,"In competitive market environments, strategies that adding services to products for sales promotion are now moved to integrate products and services for satisfying diverse customer needs, and the number of these cases is gradually increasing. Trends of integrating products and services lead to the emergence of a product-service system (PSS). To implement and embody a PSS solution in new product development, a comprehensive design framework is allowed designers to facilitate the design factors of the PSS in complex business environments. The objective of this paper is to propose a PSS model to identify design factors for developing products and services by integrating object-oriented concepts and blueprinting in context of a business ecosystem. The proposed model is developed based on relationship between products and services matching with their design factors. The products and the services are then brought together to form a PSS. Functions and processes can be categorized to identify the design factors in different levels using the object-oriented concepts. Interaction between products and services lies on a PSS platform to form a product service system in blueprinting. To demonstrate of the effectiveness of the proposed model, we use a case study involving a smart phone.",2013
209,1309,A Probabilistic Graphical Model for Evaluating Variable Energy Consumption During the Use Stage of a Product’s Lifecycle,"Although energy consumption during use can cause a majority of a product’s environmental impact, the relationship between a product’s usage context and its environmental performance is rarely considered in design evaluations. Probabilistic graphical models (PGMs) provide the capability of evaluating uncertainty and variability of product use in addition to correlating the results with aspects of the usage context. This research demonstrates a method for representing the usage context as a PGM through the use of a lightweight vehicle design example. The demonstration PGM is constructed from factors such as driver behavior, alternative driving schedules, and residential density, which are related to local conditional probability distributions derived from publicly available data sources. Unique scenarios are then assembled from sets of conditions on these factors to provide insight into sources of variance in lifetime energy use. The vehicle example demonstrates that implementation of realistic usage scenarios via a PGM can provide a much higher fidelity investigation of energy savings during use than commonly found in the literature and that distinct scenarios can have significantly different implications for the effectiveness of lightweight vehicle designs.",2013
210,1310,An Envelope Approach to Time-Dependent Reliability Analysis for Mechanisms,"This work is concerned with the time-dependent mechanism reliability defined over a period of time where a certain motion output is required. An envelope approach is proposed to improve the accuracy of the time-dependent mechanism reliability analysis. The envelope function of the motion error over the time period is created. Since the envelope function is not explicitly related to time, the time-dependent problem is converted into a time-independent problem. Then the envelope function is approximated by piecewise hyper-planes. To find the expansion points of the hyper-planes, the approach linearizes the motion error at the means of random dimension variables, and this approximation is accurate because the tolerances or the variances of the dimension variables are small. Then the expansion points are found with the maximum probability density at the failure threshold. The time-dependent mechanism reliability is then estimated by a multivariable normal distribution function at the expansion points. As an example, analytical equations are derived for a four-bar function generating mechanism. The numerical example shows the significant accuracy improvement.",2013
211,1311,A Design Oriented Reliability Methodology for Fatigue Life Under Stochastic Loadings,"Fatigue damage analysis is critical for systems under stochastic loadings. To estimate the fatigue reliability at the design level, a hybrid reliability analysis method is proposed in this work. The First Order Reliability Method (FORM), the inverse FORM, and the peak distribution analysis are integrated for the fatigue reliability analysis at the early design stage. Equations for the mean value, the zero upcrossing rate, and the extreme stress distributions are derived for problems where stationary stochastic processes are involved. Then the fatigue damage is analyzed with the peak counting method. The developed methodology is demonstrated by a simple mathematical example and is then applied to the fatigue reliability analysis of a shaft under stochastic loadings. The results indicate the effectiveness of the proposed method in predicting fatigue damage and reliability.",2013
212,1312,Probabilistic Inverse Simulation and its Application in Vehicle Accident Reconstruction,"Inverse simulation is an inverse process of direct simulation. It determines unknown input variables of the direct simulation for a given set of simulation output variables. Uncertainties usually exist, making it difficult to solve inverse simulation problems. The objective of this research is to account for uncertainties in inverse simulation in order to produce high confidence in simulation results. The major approach is the use of the maximum likelihood methodology, which determines not only unknown deterministic input variables but also the realizations of random input variables. Both types of variables are solved on the condition that the joint probability density of all the random variables is maximum. The proposed methodology is applied to a traffic accident reconstruction problem where the simulation output (accident consequences) is known and the simulation input (velocities of the vehicle at the beginning of crash) is sought.",2013
213,1313,Robust Design of Gears With Material and Load Uncertainties,"Traditionally gears are designed using design standards such as AGMA, ISO, etc. These design standards include a large number of “design factors” accounting for various uncertainties related to geometry, load and material uncertainties. As the knowledge about these uncertainties increases, it becomes possible to include them systematically in the gear design procedure, thereby reducing the number of empirical design factors. In this paper a method is proposed to eliminate two design factors (viz., factor of safety in contact and reliability factor) used in standard AGMA-based design procedures through the formal introduction of uncertainty in the magnitude of load and material properties. The proposed method is illustrated via the design of an automotive gear with a desired reliability, cost, and robustness. The solutions obtained are encouraging and in-line with the existing knowledge about gear design, and thus reinforces the possibility of schematically reducing the aforementioned design factors.",2013
214,1314,Advanced Robust Optimization Approach for Design Optimization With Interval Uncertainty Using Sequential Quadratic Programming,"Uncertainty is inevitable in real world. It has to be taken into consideration, especially in engineering optimization; otherwise the obtained optimal solution may become infeasible. Robust optimization (RO) approaches have been proposed to deal with this issue. Most existing RO algorithms use double-looped structures in which a large amount of computational efforts have been spent in the inner loop optimization to determine the robustness of candidate solutions. In this paper, an advanced approach is presented where no optimization run is required to be performed for robustness evaluations in the inner loop. Instead, a concept of Utopian point is proposed and the corresponding maximum variable/parameter variation will be obtained by just solving a set of linear equations. The obtained robust optimal solution from the new approach may be conservative, but the deviation from the true robust optimal solution is very small given the significant improvement in the computational efficiency. Six numerical and engineering examples are tested to show the applicability and efficiency of the proposed approach, whose solutions and computational time are compared with those from a similar but double-looped approach, SQP-RO, proposed previously.",2013
215,1315,Time-Dependent Reliability of Dynamic Systems Using Subset Simulation With Splitting Over a Series of Correlated Time Intervals,"Time-dependent reliability is the probability that a system will perform its intended function successfully for a specified time. Unless many and often unrealistic assumptions are made, the accuracy and efficiency of time-dependent reliability estimation are major issues which may limit its practicality. Monte Carlo simulation (MCS) is accurate and easy to use but it is computationally prohibitive for high dimensional, long duration, time-dependent (dynamic) systems with a low failure probability. This work addresses systems with random parameters excited by stochastic processes. Their response is calculated by time integrating a set of differential equations at discrete times. The limit state functions are therefore, explicit in time and depend on time-invariant random variables and time-dependent stochastic processes. We present an improved subset simulation with splitting approach by partitioning the original high dimensional random process into a series of correlated, short duration, low dimensional random processes. Subset simulation reduces the computational cost by introducing appropriate intermediate failure sub-domains to express the low failure probability as a product of larger conditional failure probabilities. Splitting is an efficient sampling method to estimate the conditional probabilities. The proposed subset simulation with splitting not only estimates the time-dependent probability of failure at a given time but also estimates the cumulative distribution function up to that time with approximately the same cost. A vibration example involving a vehicle on a stochastic road demonstrates the advantages of the proposed approach.",2013
216,1316,Accounting for Test Variability Through Sizing Local Domains in Sequential Design Optimization With Concurrent Calibration-Based Model Validation,"We have recently proposed a new method for combined design optimization and calibration-based validation using a sequential approach with variable-size local domains of the design space and statistical bootstrap techniques. Our work was motivated by the fact that model validation in the entire design space may be neither affordable nor necessary. The method proceeds iteratively by obtaining test data at a design point, constructing around it a local domain in which the model is considered valid, and optimizing the design within this local domain. Due to test variability, it is important to know how many tests are needed to size each local domain of the sequential optimization process. Conducting an unnecessarily large number of tests may be inefficient, while a small number of tests may be insufficient to achieve the desired validity level. In this paper, we introduce a technique to determine the number of tests required to account for their variability by sizing the local domains accordingly. The goal is to achieve a desired level of model validation in each domain using the correlation between model data at the center and any other point in the local domain. The proposed technique is illustrated by means of a piston design example.",2013
217,1317,Reliability and Functionality of Repairable Systems Using a Minimal Set of Metrics: Design and Maintenance of a Smart Charging Microgrid,"The definition of reliability may not be readily applicable for repairable systems. Our recent work has shown that multiple metrics are needed to fully account for the performance of a repairable system under uncertainty. Optimal tradeoffs among a minimal set of metrics can be used in the design and maintenance of these systems. A minimal set of metrics provides the most information about the system with the smallest number of metrics using a set of desirable properties. Critical installations such as a remote microgrid powering a military installation require a careful consideration of cost and repair strategies. This is because of logistical challenges in performing repairs and supplying necessary spare parts, particularly in unsafe locations. This paper shows how a minimal set of metrics enhances decision making in such a scenario. It enables optimal tradeoffs between critical attributes in decision making, while guaranteeing that all important performance measures are satisfied. As a result, cost targets and inventory planning can be achieved in an optimal way. We demonstrate the value of the proposed approach using a US Army smart-charging microgrid installation.",2013
218,1318,Preposterior Analysis to Select Experimental Responses for Improving Identifiability in Model Uncertainty Quantification,"In physics-based engineering modeling and uncertainty quantification, distinguishing the effects of two main sources of uncertainty — calibration parameter uncertainty and model discrepancy — is challenging. Previous research has shown that identifiability can sometimes be improved by experimentally measuring multiple responses of the system that share a mutual dependence on a common set of calibration parameters. In this paper, we address the issue of how to select the most appropriate subset of responses to measure experimentally, to best enhance identifiability. We propose a preposterior analysis approach that, prior to conducting the physical experiments but after conducting computer simulations, can predict the degree of identifiability that will result using different subsets of responses to measure experimentally. We quantify identifiability via the posterior covariance of the calibration parameters, and predict it via the preposterior covariance from a modular Bayesian Monte Carlo analysis of a multi-response Gaussian process model. The proposed method is applied to a simply supported beam example to select two out of six responses to best improve identifiability. The estimated preposterior covariance is compared to the actual posterior covariance to demonstrate the effectiveness of the method.",2013
219,1319,A Maximum Confidence Enhancement Based Sequential Sampling Scheme for Simulation-Based Design,"This paper presents a maximum confidence enhancement based sequential sampling approach for simulation-based design under uncertainty. In the proposed approach, the ordinary Kriging method is adopted to construct surrogate models for all constraints and thus Monte Carlo simulation (MCS) is able to be used to estimate reliability and its sensitivity with respect to design variables. A cumulative confidence level is defined to quantify the accuracy of reliability estimation using MCS based on the Kriging models. To improve the efficiency of proposed approach, a maximum confidence enhancement based sequential sampling scheme is developed to update the Kriging models based on the maximum improvement of the defined cumulative confidence level, in which a sample that produces the largest improvement of the cumulative confidence level is selected to update the surrogate models. Moreover, a new design sensitivity estimation approach based upon constructed Kriging models is developed to estimate the reliability sensitivity information with respect to design variables without incurring any extra function evaluations. This enables to compute smooth sensitivity values and thus greatly enhances the efficiency and robustness of the design optimization process. Two case studies are used to demonstrate the proposed methodology.",2013
